Unnamed: 0,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM_score,RFM_segment,customer_category
132,133,93,1282,2017-09-02,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2002-10-10,834.9399999999999,38.0,8.0,5521.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
133,134,78,2183,2017-05-09,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1991-07-10,1055.82,8.0,14.0,6513.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
134,135,84,1788,2017-10-17,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2006-05-22,198.22000000000003,29.0,9.0,4979.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
135,136,65,1170,2017-04-25,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-04-11,1028.76,86.0,5.0,3351.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
136,137,0,431,2017-09-23,0.0,Approved,,,,,1942.61,,,,98.0,2.0,1215.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
137,138,29,1940,2017-08-02,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03,834.9399999999999,76.0,4.0,3259.0,2.0,1.0,3.0,213.0,Low Value,High Risk Customer
138,139,32,2073,2017-03-25,0.0,Cancelled,Giant Bicycles,Standard,high,medium,1179.0,707.4,2000-11-03,471.6,18.0,8.0,2487.0,3.0,4.0,2.0,342.0,Mid Value,Potential Customer
139,140,11,462,2017-01-01,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2016-07-09,509.97,142.0,6.0,3600.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
140,141,10,2728,2017-12-22,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,1612.25,7.0,8.0,4054.0,4.0,4.0,3.0,443.0,High Value,Very Loyal
141,142,46,2053,2017-12-25,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-04,1215.34,5.0,6.0,4941.0,4.0,2.0,4.0,424.0,Mid Value,Becoming Loyal
142,143,60,2135,2017-01-26,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2012-05-18,217.51,137.0,2.0,217.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
143,144,92,1217,2017-12-20,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21,1630.25,10.0,7.0,3270.0,4.0,3.0,3.0,433.0,High Value,Becoming Loyal
144,145,7,2992,2017-06-07,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2005-12-07,745.94,9.0,8.0,6871.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
145,146,41,3261,2017-04-06,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,104.24,38.0,7.0,4363.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
146,147,67,2748,2017-04-25,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,167.20999999999998,6.0,4.0,2059.0,4.0,1.0,2.0,412.0,Low Value,Recent Customer
147,148,14,3262,2017-01-13,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05,152.54999999999995,1.0,10.0,4290.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
148,149,89,788,2017-03-21,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20,1305.25,39.0,7.0,4228.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
149,150,9,3067,2017-11-21,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1994-09-09,75.13999999999999,39.0,6.0,3575.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
150,151,31,701,2017-11-11,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2003-03-18,57.72999999999999,32.0,6.0,2215.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
151,152,92,648,2017-10-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2000-11-03,155.6500000000001,57.0,7.0,4222.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
152,153,37,3286,2017-08-19,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,1544.61,9.0,11.0,5817.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
153,154,3,3383,2017-04-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-08-29,1702.5499999999995,29.0,6.0,4387.0,3.0,2.0,4.0,324.0,Mid Value,Potential Customer
154,155,56,982,2017-11-04,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2016-02-04,75.75,55.0,6.0,943.0,2.0,2.0,1.0,221.0,Mid Value,High Risk Customer
155,156,14,676,2017-08-22,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2003-09-09,737.1700000000001,33.0,6.0,2894.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
156,157,6,385,2017-09-15,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,2015-04-11,299.27,78.0,9.0,5220.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
157,158,50,1229,2017-03-01,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2009-04-12,43.97,19.0,9.0,3005.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
158,159,10,3232,2017-08-16,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2013-03-12,1103.43,8.0,13.0,8903.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
159,160,0,3300,2017-08-27,0.0,Approved,,,,,1656.86,,,,15.0,7.0,3936.0,4.0,3.0,3.0,433.0,High Value,Becoming Loyal
160,161,69,2381,2017-07-10,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2015-04-11,198.22000000000003,29.0,7.0,2731.0,3.0,3.0,2.0,332.0,Mid Value,Potential Customer
161,162,78,371,2017-12-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,1055.82,9.0,5.0,5004.0,4.0,2.0,4.0,424.0,Mid Value,Becoming Loyal
162,163,80,2519,2017-05-20,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2015-08-10,139.2299999999999,108.0,4.0,456.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
163,164,17,2264,2017-07-30,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,409.8600000000001,153.0,6.0,2557.0,1.0,2.0,2.0,122.0,Low Value,Evasive Customer
164,165,3,2637,2017-10-25,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09,1702.5499999999995,54.0,11.0,11222.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
165,166,78,3262,2017-11-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,1055.82,1.0,10.0,4290.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
166,167,90,3177,2017-04-26,,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10,72.59999999999997,68.0,7.0,2163.0,2.0,3.0,2.0,232.0,Mid Value,Losing Customer
167,168,87,2267,2017-02-02,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,471.6,99.0,5.0,1799.0,1.0,2.0,1.0,121.0,Low Value,Evasive Customer
168,169,97,456,2017-05-02,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2004-01-16,50.66,88.0,5.0,2183.0,1.0,2.0,2.0,122.0,Low Value,Evasive Customer
169,170,6,404,2017-10-16,,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-08-05,91.15,18.0,9.0,4965.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
170,171,100,3121,2017-10-22,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,830.2399999999999,48.0,6.0,3164.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
171,172,55,2365,2017-04-11,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1991-01-21,1295.43,1.0,5.0,2411.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
172,173,100,2528,2017-11-16,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,830.2399999999999,25.0,7.0,4870.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
173,174,10,3151,2017-12-17,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1994-09-09,1103.43,13.0,9.0,2916.0,4.0,4.0,3.0,443.0,High Value,Very Loyal
174,175,25,3241,2017-12-23,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-11-22,709.34,7.0,7.0,3770.0,4.0,3.0,3.0,433.0,High Value,Becoming Loyal
175,176,74,1335,2017-03-30,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2003-09-09,827.1599999999999,52.0,7.0,3332.0,2.0,3.0,3.0,233.0,Mid Value,Losing Customer
176,177,90,2234,2017-04-13,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10,72.59999999999997,57.0,7.0,1719.0,2.0,3.0,1.0,231.0,Mid Value,Losing Customer
177,178,56,3226,2017-07-25,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04,45.96000000000001,20.0,4.0,366.0,3.0,1.0,1.0,311.0,Low Value,Losing Customer
178,179,62,1365,2017-01-31,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,179.44,217.0,4.0,818.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
179,180,20,3349,2017-03-18,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05,195.33999999999992,221.0,5.0,2496.0,1.0,2.0,2.0,122.0,Low Value,Evasive Customer
180,181,17,1002,2017-02-24,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2011-05-07,409.8600000000001,155.0,4.0,2254.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
181,182,16,2282,2017-02-18,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2013-03-12,182.81000000000017,14.0,6.0,3131.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
182,183,46,2656,2017-01-07,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-04,1215.34,138.0,7.0,4142.0,1.0,3.0,3.0,133.0,Low Value,Almost Lost Customer
183,184,71,2409,2017-07-05,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24,737.1700000000001,49.0,7.0,3077.0,2.0,3.0,3.0,233.0,Mid Value,Losing Customer
184,185,91,1711,2017-11-19,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2004-07-25,128.45999999999992,41.0,7.0,2769.0,3.0,3.0,2.0,332.0,Mid Value,Potential Customer
185,186,17,2582,2017-11-08,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,409.8600000000001,52.0,5.0,2912.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
186,187,1,1005,2017-07-24,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2003-09-09,1010.02,159.0,5.0,4365.0,1.0,2.0,4.0,124.0,Low Value,Evasive Customer
187,188,3,1597,2017-01-15,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15,1702.5499999999995,25.0,12.0,9739.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
188,189,56,2713,2017-01-12,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-06-23,45.96000000000001,0.0,3.0,942.0,4.0,1.0,1.0,411.0,Low Value,Recent Customer
189,190,37,1435,2017-11-27,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2011-05-09,1544.61,33.0,7.0,5393.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
190,191,34,1477,2017-06-30,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2008-03-19,309.80999999999995,19.0,9.0,5007.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
191,192,0,1614,2017-07-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10,57.72999999999999,50.0,7.0,2397.0,2.0,3.0,2.0,232.0,Mid Value,Losing Customer
192,193,12,1254,2017-06-22,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2009-03-08,1069.5500000000002,37.0,7.0,3436.0,3.0,3.0,3.0,333.0,High Value,Potential Customer
193,194,25,1423,2017-05-02,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2011-01-10,709.34,24.0,6.0,3233.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
194,195,81,276,2017-12-27,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,64.50999999999999,3.0,6.0,1107.0,4.0,2.0,1.0,421.0,Mid Value,Recent Customer
195,196,19,1315,2017-12-21,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1999-06-23,4.8,5.0,8.0,2216.0,4.0,4.0,2.0,442.0,Mid Value,Very Loyal
196,197,45,591,2017-05-23,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12,356.5,221.0,2.0,484.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
197,198,74,1017,2017-02-02,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,812.44,226.0,3.0,2858.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
198,199,33,2123,2017-06-08,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11,144.26,195.0,6.0,2289.0,1.0,2.0,2.0,122.0,Low Value,Evasive Customer
199,200,57,2889,2017-04-15,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-23,1630.25,105.0,5.0,4722.0,1.0,2.0,4.0,124.0,Low Value,Evasive Customer
200,201,0,3208,2017-09-05,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,133.38,53.0,8.0,4121.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
201,202,23,2406,2017-02-26,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2006-11-10,75.75,80.0,4.0,1341.0,2.0,1.0,1.0,211.0,Low Value,Almost Lost Customer
202,203,67,2041,2017-07-29,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,167.20999999999998,80.0,6.0,3799.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
203,204,81,1598,2017-07-03,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,64.50999999999999,170.0,5.0,2317.0,1.0,2.0,2.0,122.0,Low Value,Evasive Customer
204,205,58,1842,2017-05-27,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18,771.12,211.0,5.0,3055.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
205,206,5,141,2017-05-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,451.6500000000001,159.0,3.0,2138.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
206,207,94,1321,2017-09-09,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09,641.64,103.0,7.0,2398.0,1.0,3.0,2.0,132.0,Low Value,Almost Lost Customer
207,208,51,183,2017-05-21,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,802.26,102.0,6.0,3187.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
208,209,59,2591,2017-09-22,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05,155.6500000000001,42.0,6.0,5839.0,3.0,2.0,4.0,324.0,Mid Value,Potential Customer
209,210,63,3356,2017-04-12,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1992-10-02,1383.61,4.0,5.0,2799.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
210,211,40,766,2017-05-07,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,583.2700000000001,16.0,6.0,2271.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
211,212,80,1596,2017-01-13,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2005-10-22,872.8900000000001,135.0,5.0,2953.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
212,213,82,520,2017-12-14,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10,459.46000000000015,16.0,5.0,819.0,4.0,2.0,1.0,421.0,Mid Value,Recent Customer
213,214,46,868,2017-03-22,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-04-10,1215.34,83.0,6.0,5534.0,2.0,2.0,4.0,224.0,Mid Value,High Risk Customer
214,215,78,2999,2017-09-30,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2015-08-10,1055.82,8.0,11.0,8095.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
215,216,72,352,2017-11-29,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,90.09999999999997,25.0,6.0,4404.0,3.0,2.0,4.0,324.0,Mid Value,Potential Customer
216,217,75,1140,2017-06-09,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2004-07-25,1010.02,6.0,13.0,8533.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
217,218,40,621,2017-04-21,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,1295.43,2.0,9.0,6126.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
218,219,2,3307,2017-11-13,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,64.92999999999995,16.0,5.0,4311.0,4.0,2.0,4.0,424.0,Mid Value,Becoming Loyal
219,220,10,1502,2017-04-09,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2013-03-12,1103.43,26.0,9.0,6209.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
220,221,35,936,2017-05-08,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,448.68,32.0,12.0,9244.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
221,222,8,939,2017-07-08,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16,187.38999999999987,31.0,4.0,1818.0,3.0,1.0,1.0,311.0,Low Value,Losing Customer
222,223,2,2698,2017-11-30,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,64.92999999999995,12.0,7.0,3987.0,4.0,3.0,3.0,433.0,High Value,Becoming Loyal
223,224,69,579,2017-04-25,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,198.22000000000003,52.0,9.0,4204.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
224,225,54,2036,2017-03-30,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,1279.4,25.0,12.0,6770.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
225,226,8,3077,2017-03-10,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1993-04-20,187.38999999999987,16.0,7.0,3672.0,4.0,3.0,3.0,433.0,High Value,Becoming Loyal
226,227,86,369,2017-03-16,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2005-05-10,110.56,101.0,8.0,3931.0,1.0,4.0,3.0,143.0,Low Value,Almost Lost Customer
227,228,13,821,2017-04-04,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2013-03-12,574.6200000000001,33.0,5.0,2925.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
228,229,19,2687,2017-03-13,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,114.93,17.0,7.0,3107.0,4.0,3.0,3.0,433.0,High Value,Becoming Loyal
229,230,86,681,2017-12-23,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-09,110.56,7.0,6.0,2244.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
230,231,46,37,2017-08-12,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,1544.61,7.0,9.0,6338.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
231,232,30,3002,2017-08-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1999-07-20,299.27,44.0,7.0,3193.0,3.0,3.0,3.0,333.0,High Value,Potential Customer
232,233,92,396,2017-09-01,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21,1630.25,29.0,6.0,4647.0,3.0,2.0,4.0,324.0,Mid Value,Potential Customer
233,234,71,550,2017-09-01,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24,737.1700000000001,14.0,5.0,1437.0,4.0,2.0,1.0,421.0,Mid Value,Recent Customer
234,235,77,1605,2017-07-02,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,445.2099999999999,181.0,3.0,1721.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
235,236,7,2325,2017-08-31,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2003-03-18,144.26,12.0,6.0,3013.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
236,237,23,1420,2017-03-11,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,75.75,38.0,5.0,2121.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
237,238,12,3099,2017-10-08,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1994-09-09,1069.5500000000002,83.0,2.0,2079.0,2.0,1.0,2.0,212.0,Low Value,Almost Lost Customer
238,239,61,1645,2017-10-01,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-05-21,14.229999999999997,90.0,7.0,1411.0,1.0,3.0,1.0,131.0,Low Value,Almost Lost Customer
239,240,21,546,2017-11-23,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1991-11-10,690.49,37.0,5.0,4449.0,3.0,2.0,4.0,324.0,Mid Value,Potential Customer
240,241,86,2885,2017-03-27,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2003-01-05,110.56,94.0,9.0,4839.0,1.0,4.0,4.0,144.0,Low Value,Almost Lost Customer
241,242,57,2740,2017-12-04,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1998-12-17,1630.25,26.0,8.0,4905.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
242,243,63,3166,2017-11-13,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17,1383.61,47.0,7.0,5155.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
243,244,63,3487,2017-12-20,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,1230.3000000000002,10.0,3.0,1837.0,4.0,1.0,1.0,411.0,Low Value,Recent Customer
244,245,33,2890,2017-09-22,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2010-06-07,144.26,86.0,7.0,3978.0,1.0,3.0,3.0,133.0,Low Value,Almost Lost Customer
245,246,98,3370,2017-01-22,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2015-06-17,693.76,42.0,7.0,4078.0,3.0,3.0,3.0,333.0,High Value,Potential Customer
246,247,15,3393,2017-01-29,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2009-03-08,209.84000000000003,2.0,5.0,2095.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
247,248,57,2410,2017-07-21,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-23,1630.25,36.0,7.0,3695.0,3.0,3.0,3.0,333.0,High Value,Potential Customer
248,249,61,3466,2017-02-10,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17,14.229999999999997,68.0,3.0,272.0,2.0,1.0,1.0,211.0,Low Value,Almost Lost Customer
249,250,48,1454,2017-11-25,0.0,Cancelled,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-02-09,812.44,5.0,5.0,2240.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
250,251,63,1967,2017-04-11,,Approved,Solex,Standard,medium,medium,1483.2,99.59,2015-05-21,1383.61,22.0,6.0,5732.0,3.0,2.0,4.0,324.0,Mid Value,Potential Customer
251,252,78,3089,2017-12-03,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2013-09-16,1055.82,27.0,4.0,3618.0,3.0,1.0,3.0,313.0,Low Value,Late Bloomer
252,253,2,3123,2017-12-30,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,64.92999999999995,0.0,4.0,1248.0,4.0,1.0,1.0,411.0,Low Value,Recent Customer
253,254,67,2692,2017-07-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1999-06-23,690.49,40.0,3.0,854.0,3.0,1.0,1.0,311.0,Low Value,Losing Customer
254,255,67,2801,2017-04-01,1.0,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,167.20999999999998,22.0,5.0,1567.0,3.0,2.0,1.0,321.0,Mid Value,Late Bloomer
255,256,13,1580,2017-10-22,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16,751.02,55.0,8.0,3225.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
256,257,65,352,2017-03-22,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21,1028.76,25.0,6.0,4404.0,3.0,2.0,4.0,324.0,Mid Value,Potential Customer
257,258,49,1777,2017-06-15,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,133.38,70.0,7.0,2651.0,2.0,3.0,2.0,232.0,Mid Value,Losing Customer
258,259,87,142,2017-07-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,471.6,4.0,11.0,3917.0,4.0,4.0,3.0,443.0,High Value,Very Loyal
259,260,31,3393,2017-12-28,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16,57.72999999999999,2.0,5.0,2095.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
260,261,17,599,2017-05-09,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2009-03-08,409.8600000000001,115.0,5.0,4319.0,1.0,2.0,4.0,124.0,Low Value,Evasive Customer
261,262,91,1258,2017-01-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,25.08999999999999,52.0,8.0,5441.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
262,263,53,3405,2017-10-22,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2000-05-22,693.76,52.0,9.0,6167.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
263,264,38,3198,2017-01-30,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1993-07-20,751.02,101.0,4.0,3989.0,1.0,1.0,3.0,113.0,Low Value,Evasive Customer
264,265,20,834,2017-06-26,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05,195.33999999999992,18.0,4.0,722.0,3.0,1.0,1.0,311.0,Low Value,Losing Customer
