customer_id,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM_score,RFM_segment,customer_category
1840,98,7,2259,1,3,2,132,Low Value,Almost Lost Customer
1841,36,4,1677,3,1,1,311,Low Value,Losing Customer
1842,211,5,3055,1,2,3,123,Low Value,Evasive Customer
1843,112,4,2132,1,1,2,112,Low Value,Evasive Customer
1844,41,7,4085,3,3,3,333,High Value,Potential Customer
1845,21,7,4572,3,3,4,334,High Value,Potential Customer
1846,333,1,356,1,1,1,111,Low Value,Lost Customer
1847,32,3,1919,3,1,2,312,Low Value,Late Bloomer
1848,42,6,4456,3,2,4,324,Mid Value,Potential Customer
1849,136,6,4077,1,2,3,123,Low Value,Evasive Customer
1850,44,7,5159,3,3,4,334,High Value,Potential Customer
1851,285,2,881,1,1,1,111,Low Value,Lost Customer
1852,97,5,4641,1,2,4,124,Low Value,Evasive Customer
1853,26,9,5184,3,4,4,344,High Value,Potential Customer
1854,0,3,2135,4,1,2,412,Low Value,Recent Customer
1855,22,4,2257,3,1,2,312,Low Value,Late Bloomer
1856,127,2,253,1,1,1,111,Low Value,Lost Customer
1857,87,5,3429,1,2,3,123,Low Value,Evasive Customer
1858,21,8,5387,3,4,4,344,High Value,Potential Customer
1859,76,5,2355,2,2,2,222,Mid Value,High Risk Customer
1860,11,6,4503,4,2,4,424,Mid Value,Becoming Loyal
1861,29,6,3793,3,2,3,323,Mid Value,Late Bloomer
1862,74,7,3020,2,3,3,233,Mid Value,Losing Customer
1863,24,6,6524,3,2,4,324,Mid Value,Potential Customer
1864,24,11,3081,3,4,3,343,High Value,Potential Customer
1865,99,1,690,1,1,1,111,Low Value,Lost Customer
1866,38,9,8834,3,4,4,344,High Value,Potential Customer
1867,2,8,3914,4,4,3,443,High Value,Very Loyal
1868,26,6,7566,3,2,4,324,Mid Value,Potential Customer
1869,41,4,1623,3,1,1,311,Low Value,Losing Customer
1870,38,7,4382,3,3,4,334,High Value,Potential Customer
1871,94,4,2220,1,1,2,112,Low Value,Evasive Customer
1872,3,6,2620,4,2,2,422,Mid Value,Becoming Loyal
1873,8,4,2807,4,1,2,412,Low Value,Recent Customer
1874,99,5,2146,1,2,2,122,Low Value,Evasive Customer
1875,98,6,3921,1,2,3,123,Low Value,Evasive Customer
1876,138,5,4057,1,2,3,123,Low Value,Evasive Customer
1877,80,6,1507,2,2,1,221,Mid Value,High Risk Customer
1878,32,6,2755,3,2,2,322,Mid Value,Late Bloomer
1879,47,7,1914,2,3,2,232,Mid Value,Losing Customer
1880,67,5,4685,2,2,4,224,Mid Value,High Risk Customer
1881,35,7,5018,3,3,4,334,High Value,Potential Customer
1882,128,6,4054,1,2,3,123,Low Value,Evasive Customer
1883,42,3,1910,3,1,2,312,Low Value,Late Bloomer
1884,24,7,3349,3,3,3,333,High Value,Potential Customer
1885,4,9,6979,4,4,4,444,High Value,Platinum Customer
1886,6,4,2434,4,1,2,412,Low Value,Recent Customer
1887,43,11,9695,3,4,4,344,High Value,Potential Customer
1888,87,4,3288,1,1,3,113,Low Value,Evasive Customer
1889,135,5,3710,1,2,3,123,Low Value,Evasive Customer
1890,44,9,6710,3,4,4,344,High Value,Potential Customer
1891,81,7,4045,2,3,3,233,Mid Value,Losing Customer
1892,107,6,804,1,2,1,121,Low Value,Evasive Customer
1893,2,7,3637,4,3,3,433,High Value,Becoming Loyal
1894,36,4,1907,3,1,2,312,Low Value,Late Bloomer
1895,7,6,541,4,2,1,421,Mid Value,Recent Customer
1896,159,3,2411,1,1,2,112,Low Value,Evasive Customer
1897,62,7,2502,2,3,2,232,Mid Value,Losing Customer
1898,55,7,4787,2,3,4,234,Mid Value,Losing Customer
1899,76,5,2030,2,2,2,222,Mid Value,High Risk Customer
1900,67,4,1017,2,1,1,211,Low Value,Almost Lost Customer
1901,127,7,5809,1,3,4,134,Low Value,Almost Lost Customer
1902,21,6,2134,3,2,2,322,Mid Value,Late Bloomer
1903,16,4,4098,4,1,3,413,Low Value,Recent Customer
1904,67,3,1604,2,1,1,211,Low Value,Almost Lost Customer
1905,10,9,4833,4,4,4,444,High Value,Platinum Customer
1906,1,6,2957,4,2,3,423,Mid Value,Becoming Loyal
1907,110,4,1014,1,1,1,111,Low Value,Lost Customer
1908,107,6,3725,1,2,3,123,Low Value,Evasive Customer
1909,59,6,3456,2,2,3,223,Mid Value,High Risk Customer
1910,17,3,907,4,1,1,411,Low Value,Recent Customer
1911,61,2,689,2,1,1,211,Low Value,Almost Lost Customer
1912,38,9,3286,3,4,3,343,High Value,Potential Customer
1913,42,13,3254,3,4,3,343,High Value,Potential Customer
1914,12,8,2248,4,4,2,442,Mid Value,Very Loyal
1915,61,5,2568,2,2,2,222,Mid Value,High Risk Customer
1916,53,7,4545,2,3,4,234,Mid Value,Losing Customer
1917,28,7,5107,3,3,4,334,High Value,Potential Customer
1918,1,5,3092,4,2,3,423,Mid Value,Becoming Loyal
1919,44,4,1841,3,1,2,312,Low Value,Late Bloomer
1920,66,2,90,2,1,1,211,Low Value,Almost Lost Customer
1921,40,1,64,3,1,1,311,Low Value,Losing Customer
1922,93,3,1580,1,1,1,111,Low Value,Lost Customer
1923,15,4,3078,4,1,3,413,Low Value,Recent Customer
1924,25,3,1761,3,1,1,311,Low Value,Losing Customer
1925,5,7,2584,4,3,2,432,Mid Value,Becoming Loyal
1926,5,5,4911,4,2,4,424,Mid Value,Becoming Loyal
1927,90,5,3658,1,2,3,123,Low Value,Evasive Customer
1928,34,2,879,3,1,1,311,Low Value,Losing Customer
1929,45,6,1912,2,2,2,222,Mid Value,High Risk Customer
1930,21,5,2428,3,2,2,322,Mid Value,Late Bloomer
1931,23,3,384,3,1,1,311,Low Value,Losing Customer
1932,89,8,4328,1,4,4,144,Low Value,Almost Lost Customer
1933,41,9,4404,3,4,4,344,High Value,Potential Customer
1934,3,6,2439,4,2,2,422,Mid Value,Becoming Loyal
1935,57,6,3568,2,2,3,223,Mid Value,High Risk Customer
1936,77,8,3553,2,4,3,243,Mid Value,Losing Customer
1937,34,7,4712,3,3,4,334,High Value,Potential Customer
1938,229,4,3014,1,1,3,113,Low Value,Evasive Customer
1939,76,2,201,2,1,1,211,Low Value,Almost Lost Customer
1940,76,4,3259,2,1,3,213,Low Value,High Risk Customer
1941,5,4,3130,4,1,3,413,Low Value,Recent Customer
1942,16,8,4675,4,4,4,444,High Value,Platinum Customer
1943,299,3,357,1,1,1,111,Low Value,Lost Customer
1944,5,6,1345,4,2,1,421,Mid Value,Recent Customer
1945,115,3,710,1,1,1,111,Low Value,Lost Customer
1946,88,13,4063,1,4,3,143,Low Value,Almost Lost Customer
1947,35,9,3974,3,4,3,343,High Value,Potential Customer
1948,168,5,2425,1,2,2,122,Low Value,Evasive Customer
1949,29,7,3586,3,3,3,333,High Value,Potential Customer
1950,6,9,3817,4,4,3,443,High Value,Very Loyal
1951,118,8,4514,1,4,4,144,Low Value,Almost Lost Customer
1952,76,10,2882,2,4,3,243,Mid Value,Losing Customer
1953,10,7,3899,4,3,3,433,High Value,Becoming Loyal
1954,100,9,5105,1,4,4,144,Low Value,Almost Lost Customer
1955,78,3,1215,2,1,1,211,Low Value,Almost Lost Customer
1956,33,4,1267,3,1,1,311,Low Value,Losing Customer
1957,19,11,5079,3,4,4,344,High Value,Potential Customer
1958,69,4,1090,2,1,1,211,Low Value,Almost Lost Customer
1959,141,8,3479,1,4,3,143,Low Value,Almost Lost Customer
1960,69,4,2690,2,1,2,212,Low Value,Almost Lost Customer
1961,25,3,3361,3,1,3,313,Low Value,Late Bloomer
1962,93,2,758,1,1,1,111,Low Value,Lost Customer
1963,9,2,1828,4,1,1,411,Low Value,Recent Customer
1964,102,6,4239,1,2,4,124,Low Value,Evasive Customer
1965,6,5,2093,4,2,2,422,Mid Value,Becoming Loyal
1966,161,6,1564,1,2,1,121,Low Value,Evasive Customer
1967,22,6,5732,3,2,4,324,Mid Value,Potential Customer
1968,159,5,1810,1,2,1,121,Low Value,Evasive Customer
1969,17,6,2623,4,2,2,422,Mid Value,Becoming Loyal
1970,0,8,3660,4,4,3,443,High Value,Very Loyal
1971,62,7,4812,2,3,4,234,Mid Value,Losing Customer
1972,0,5,2792,4,2,2,422,Mid Value,Becoming Loyal
1973,47,4,3371,2,1,3,213,Low Value,High Risk Customer
1974,32,5,1601,3,2,1,321,Mid Value,Late Bloomer
1975,108,2,79,1,1,1,111,Low Value,Lost Customer
1976,135,6,1731,1,2,1,121,Low Value,Evasive Customer
1977,60,4,2080,2,1,2,212,Low Value,Almost Lost Customer
1978,13,3,231,4,1,1,411,Low Value,Recent Customer
1979,33,5,4541,3,2,4,324,Mid Value,Potential Customer
1980,73,8,4822,2,4,4,244,Mid Value,Losing Customer
1981,89,3,2291,1,1,2,112,Low Value,Evasive Customer
1982,50,8,3939,2,4,3,243,Mid Value,Losing Customer
1983,2,4,3061,4,1,3,413,Low Value,Recent Customer
1984,48,7,7256,2,3,4,234,Mid Value,Losing Customer
1985,0,7,2665,4,3,2,432,Mid Value,Becoming Loyal
1986,44,6,2436,3,2,2,322,Mid Value,Late Bloomer
1987,42,4,1781,3,1,1,311,Low Value,Losing Customer
1988,134,8,6006,1,4,4,144,Low Value,Almost Lost Customer
1989,22,4,1659,3,1,1,311,Low Value,Losing Customer
1990,9,9,2904,4,4,3,443,High Value,Very Loyal
1991,1,10,8256,4,4,4,444,High Value,Platinum Customer
1992,140,10,6658,1,4,4,144,Low Value,Almost Lost Customer
1993,6,9,2849,4,4,2,442,Mid Value,Very Loyal
1994,2,6,3922,4,2,3,423,Mid Value,Becoming Loyal
1995,125,6,2094,1,2,2,122,Low Value,Evasive Customer
1996,13,7,2525,4,3,2,432,Mid Value,Becoming Loyal
1997,54,5,2854,2,2,2,222,Mid Value,High Risk Customer
1998,156,4,2715,1,1,2,112,Low Value,Evasive Customer
1999,3,7,2424,4,3,2,432,Mid Value,Becoming Loyal
2000,44,3,999,3,1,1,311,Low Value,Losing Customer
2001,86,8,5347,1,4,4,144,Low Value,Almost Lost Customer
2002,97,3,1637,1,1,1,111,Low Value,Lost Customer
2003,219,2,214,1,1,1,111,Low Value,Lost Customer
2004,46,5,2909,2,2,3,223,Mid Value,High Risk Customer
2005,5,6,4047,4,2,3,423,Mid Value,Becoming Loyal
2006,147,5,2255,1,2,2,122,Low Value,Evasive Customer
2007,23,4,4601,3,1,4,314,Low Value,Late Bloomer
2008,29,7,2365,3,3,2,332,Mid Value,Potential Customer
2009,5,7,2357,4,3,2,432,Mid Value,Becoming Loyal
2010,34,5,2168,3,2,2,322,Mid Value,Late Bloomer
2011,315,3,560,1,1,1,111,Low Value,Lost Customer
2012,13,5,2714,4,2,2,422,Mid Value,Becoming Loyal
2013,15,10,6025,4,4,4,444,High Value,Platinum Customer
2014,54,7,4281,2,3,4,234,Mid Value,Losing Customer
2015,50,7,2970,2,3,3,233,Mid Value,Losing Customer
2016,68,6,2390,2,2,2,222,Mid Value,High Risk Customer
2017,12,6,4721,4,2,4,424,Mid Value,Becoming Loyal
2018,35,7,2335,3,3,2,332,Mid Value,Potential Customer
2019,52,9,6325,2,4,4,244,Mid Value,Losing Customer
2020,43,7,4959,3,3,4,334,High Value,Potential Customer
2021,125,2,90,1,1,1,111,Low Value,Lost Customer
2022,13,5,3955,4,2,3,423,Mid Value,Becoming Loyal
2023,13,10,5132,4,4,4,444,High Value,Platinum Customer
2024,29,6,3558,3,2,3,323,Mid Value,Late Bloomer
2025,138,4,2183,1,1,2,112,Low Value,Evasive Customer
2026,146,4,3447,1,1,3,113,Low Value,Evasive Customer
2027,14,7,3237,4,3,3,433,High Value,Becoming Loyal
2028,40,7,3648,3,3,3,333,High Value,Potential Customer
2029,1,9,4156,4,4,3,443,High Value,Very Loyal
2030,239,4,4622,1,1,4,114,Low Value,Evasive Customer
2031,19,4,1998,3,1,2,312,Low Value,Late Bloomer
2032,5,2,978,4,1,1,411,Low Value,Recent Customer
2033,11,7,4458,4,3,4,434,High Value,Very Loyal
2034,52,8,2438,2,4,2,242,Mid Value,Losing Customer
2035,127,4,1520,1,1,1,111,Low Value,Lost Customer
2036,25,12,6770,3,4,4,344,High Value,Potential Customer
2037,98,4,2941,1,1,3,113,Low Value,Evasive Customer
2038,13,4,3207,4,1,3,413,Low Value,Recent Customer
2039,199,5,2422,1,2,2,122,Low Value,Evasive Customer
2040,96,2,1364,1,1,1,111,Low Value,Lost Customer
2041,80,6,3799,2,2,3,223,Mid Value,High Risk Customer
2042,11,3,2006,4,1,2,412,Low Value,Recent Customer
2043,139,5,3472,1,2,3,123,Low Value,Evasive Customer
2044,5,5,3977,4,2,3,423,Mid Value,Becoming Loyal
2045,55,9,5224,2,4,4,244,Mid Value,Losing Customer
2046,33,9,9188,3,4,4,344,High Value,Potential Customer
2047,67,2,1952,2,1,2,212,Low Value,Almost Lost Customer
2048,57,7,5517,2,3,4,234,Mid Value,Losing Customer
2049,65,6,4162,2,2,3,223,Mid Value,High Risk Customer
2050,6,4,2099,4,1,2,412,Low Value,Recent Customer
2051,51,6,6140,2,2,4,224,Mid Value,High Risk Customer
2052,58,9,3009,2,4,3,243,Mid Value,Losing Customer
2053,5,6,4941,4,2,4,424,Mid Value,Becoming Loyal
2054,1,4,3000,4,1,3,413,Low Value,Recent Customer
2055,0,9,5563,4,4,4,444,High Value,Platinum Customer
2056,54,2,1028,2,1,1,211,Low Value,Almost Lost Customer
2057,16,6,5006,4,2,4,424,Mid Value,Becoming Loyal
2058,120,7,3634,1,3,3,133,Low Value,Almost Lost Customer
2059,170,4,1500,1,1,1,111,Low Value,Lost Customer
2060,5,11,5875,4,4,4,444,High Value,Platinum Customer
2061,132,6,3867,1,2,3,123,Low Value,Evasive Customer
2062,42,5,3465,3,2,3,323,Mid Value,Late Bloomer
2063,9,5,1823,4,2,1,421,Mid Value,Recent Customer
2064,106,5,3327,1,2,3,123,Low Value,Evasive Customer
2065,215,4,2071,1,1,2,112,Low Value,Evasive Customer
2066,90,5,2259,1,2,2,122,Low Value,Evasive Customer
2067,30,8,3743,3,4,3,343,High Value,Potential Customer
2068,159,5,3933,1,2,3,123,Low Value,Evasive Customer
2069,51,6,5879,2,2,4,224,Mid Value,High Risk Customer
2070,4,9,6433,4,4,4,444,High Value,Platinum Customer
2071,20,7,3588,3,3,3,333,High Value,Potential Customer
2072,8,13,4136,4,4,3,443,High Value,Very Loyal
2073,18,8,2487,3,4,2,342,Mid Value,Potential Customer
2075,4,4,2302,4,1,2,412,Low Value,Recent Customer
2076,19,8,5576,3,4,4,344,High Value,Potential Customer
2077,227,3,2429,1,1,2,112,Low Value,Evasive Customer
2078,65,6,2175,2,2,2,222,Mid Value,High Risk Customer
2079,3,3,2692,4,1,2,412,Low Value,Recent Customer
2080,162,6,3454,1,2,3,123,Low Value,Evasive Customer
2081,11,5,2531,4,2,2,422,Mid Value,Becoming Loyal
2082,1,7,2903,4,3,3,433,High Value,Becoming Loyal
2083,15,9,4106,4,4,3,443,High Value,Very Loyal
2084,49,3,494,2,1,1,211,Low Value,Almost Lost Customer
2085,27,3,2196,3,1,2,312,Low Value,Late Bloomer
2086,98,3,949,1,1,1,111,Low Value,Lost Customer
2087,55,5,1624,2,2,1,221,Mid Value,High Risk Customer
2088,9,7,3125,4,3,3,433,High Value,Becoming Loyal
2089,147,2,119,1,1,1,111,Low Value,Lost Customer
2090,163,2,289,1,1,1,111,Low Value,Lost Customer
2091,211,3,2764,1,1,2,112,Low Value,Evasive Customer
2092,16,5,3651,4,2,3,423,Mid Value,Becoming Loyal
2093,60,6,3660,2,2,3,223,Mid Value,High Risk Customer
2094,34,5,1368,3,2,1,321,Mid Value,Late Bloomer
2095,20,10,6194,3,4,4,344,High Value,Potential Customer
2096,132,5,4320,1,2,4,124,Low Value,Evasive Customer
2097,38,6,4647,3,2,4,324,Mid Value,Potential Customer
2098,8,6,2293,4,2,2,422,Mid Value,Becoming Loyal
2099,63,7,4576,2,3,4,234,Mid Value,Losing Customer
2100,18,5,2399,3,2,2,322,Mid Value,Late Bloomer
2101,20,10,7332,3,4,4,344,High Value,Potential Customer
2102,17,7,3934,4,3,3,433,High Value,Becoming Loyal
2103,14,10,6752,4,4,4,444,High Value,Platinum Customer
2104,80,8,2341,2,4,2,242,Mid Value,Losing Customer
2105,23,5,5155,3,2,4,324,Mid Value,Potential Customer
2106,3,4,3249,4,1,3,413,Low Value,Recent Customer
2107,64,2,892,2,1,1,211,Low Value,Almost Lost Customer
2108,12,3,2077,4,1,2,412,Low Value,Recent Customer
2109,2,8,5263,4,4,4,444,High Value,Platinum Customer
2110,26,7,2990,3,3,3,333,High Value,Potential Customer
2111,6,9,4790,4,4,4,444,High Value,Platinum Customer
2112,2,4,3696,4,1,3,413,Low Value,Recent Customer
2113,33,4,2989,3,1,3,313,Low Value,Late Bloomer
2114,14,6,2997,4,2,3,423,Mid Value,Becoming Loyal
2115,47,2,1168,2,1,1,211,Low Value,Almost Lost Customer
2116,105,4,4128,1,1,3,113,Low Value,Evasive Customer
2117,24,5,2724,3,2,2,322,Mid Value,Late Bloomer
2118,135,6,2385,1,2,2,122,Low Value,Evasive Customer
2119,67,4,2795,2,1,2,212,Low Value,Almost Lost Customer
2120,2,8,4543,4,4,4,444,High Value,Platinum Customer
2121,89,10,4204,1,4,4,144,Low Value,Almost Lost Customer
2122,8,4,1303,4,1,1,411,Low Value,Recent Customer
2123,195,6,2289,1,2,2,122,Low Value,Evasive Customer
2124,57,6,3900,2,2,3,223,Mid Value,High Risk Customer
2125,13,6,1710,4,2,1,421,Mid Value,Recent Customer
2126,25,4,594,3,1,1,311,Low Value,Losing Customer
2127,32,5,1884,3,2,2,322,Mid Value,Late Bloomer
2128,13,2,1596,4,1,1,411,Low Value,Recent Customer
2129,149,2,873,1,1,1,111,Low Value,Lost Customer
2130,1,8,4253,4,4,4,444,High Value,Platinum Customer
2131,101,6,1160,1,2,1,121,Low Value,Evasive Customer
2132,18,8,6401,3,4,4,344,High Value,Potential Customer
2133,120,5,3126,1,2,3,123,Low Value,Evasive Customer
2134,81,5,3923,2,2,3,223,Mid Value,High Risk Customer
2135,137,2,217,1,1,1,111,Low Value,Lost Customer
2136,10,4,3917,4,1,3,413,Low Value,Recent Customer
2137,20,4,1433,3,1,1,311,Low Value,Losing Customer
2138,29,8,5474,3,4,4,344,High Value,Potential Customer
2139,60,5,5380,2,2,4,224,Mid Value,High Risk Customer
2140,98,8,4700,1,4,4,144,Low Value,Almost Lost Customer
2141,76,4,2611,2,1,2,212,Low Value,Almost Lost Customer
2142,81,7,5258,2,3,4,234,Mid Value,Losing Customer
2143,27,5,2067,3,2,2,322,Mid Value,Late Bloomer
2144,67,8,5253,2,4,4,244,Mid Value,Losing Customer
2145,194,1,299,1,1,1,111,Low Value,Lost Customer
2146,50,2,1264,2,1,1,211,Low Value,Almost Lost Customer
2147,125,3,1419,1,1,1,111,Low Value,Lost Customer
2148,137,4,2346,1,1,2,112,Low Value,Evasive Customer
2149,11,9,5077,4,4,4,444,High Value,Platinum Customer
2150,94,6,2230,1,2,2,122,Low Value,Evasive Customer
2151,146,7,7187,1,3,4,134,Low Value,Almost Lost Customer
2152,1,9,4281,4,4,4,444,High Value,Platinum Customer
2153,76,8,4042,2,4,3,243,Mid Value,Losing Customer
2154,38,6,4268,3,2,4,324,Mid Value,Potential Customer
2155,19,12,4940,3,4,4,344,High Value,Potential Customer
2156,113,6,2495,1,2,2,122,Low Value,Evasive Customer
2157,161,2,338,1,1,1,111,Low Value,Lost Customer
2158,50,5,1650,2,2,1,221,Mid Value,High Risk Customer
2159,18,5,1797,3,2,1,321,Mid Value,Late Bloomer
2160,47,6,2672,2,2,2,222,Mid Value,High Risk Customer
2161,52,5,2584,2,2,2,222,Mid Value,High Risk Customer
2162,53,4,1779,2,1,1,211,Low Value,Almost Lost Customer
2163,70,5,1721,2,2,1,221,Mid Value,High Risk Customer
2164,68,7,3328,2,3,3,233,Mid Value,Losing Customer
2165,0,10,6052,4,4,4,444,High Value,Platinum Customer
2166,58,6,3071,2,2,3,223,Mid Value,High Risk Customer
2167,144,6,1539,1,2,1,121,Low Value,Evasive Customer
2168,2,3,1863,4,1,2,412,Low Value,Recent Customer
2169,117,6,5907,1,2,4,124,Low Value,Evasive Customer
2170,28,6,4828,3,2,4,324,Mid Value,Potential Customer
2171,34,6,1251,3,2,1,321,Mid Value,Late Bloomer
2172,29,4,5407,3,1,4,314,Low Value,Late Bloomer
2173,157,4,2250,1,1,2,112,Low Value,Evasive Customer
2174,81,6,3051,2,2,3,223,Mid Value,High Risk Customer
2175,58,4,3173,2,1,3,213,Low Value,High Risk Customer
2176,28,3,2088,3,1,2,312,Low Value,Late Bloomer
2177,98,5,2762,1,2,2,122,Low Value,Evasive Customer
2178,77,4,451,2,1,1,211,Low Value,Almost Lost Customer
2179,36,7,3631,3,3,3,333,High Value,Potential Customer
2180,80,5,3527,2,2,3,223,Mid Value,High Risk Customer
2181,51,8,1765,2,4,1,241,Mid Value,Losing Customer
2182,17,8,4766,4,4,4,444,High Value,Platinum Customer
2183,8,14,6513,4,4,4,444,High Value,Platinum Customer
2184,37,11,7123,3,4,4,344,High Value,Potential Customer
2185,136,7,5144,1,3,4,134,Low Value,Almost Lost Customer
2186,154,3,1956,1,1,2,112,Low Value,Evasive Customer
2187,63,7,5644,2,3,4,234,Mid Value,Losing Customer
2188,70,6,4735,2,2,4,224,Mid Value,High Risk Customer
2189,40,10,4914,3,4,4,344,High Value,Potential Customer
2190,41,8,6260,3,4,4,344,High Value,Potential Customer
2191,12,5,3823,4,2,3,423,Mid Value,Becoming Loyal
2192,42,6,1679,3,2,1,321,Mid Value,Late Bloomer
2193,54,4,2957,2,1,3,213,Low Value,High Risk Customer
2194,42,8,6198,3,4,4,344,High Value,Potential Customer
2195,2,6,4144,4,2,3,423,Mid Value,Becoming Loyal
2196,71,5,985,2,2,1,221,Mid Value,High Risk Customer
2197,119,3,378,1,1,1,111,Low Value,Lost Customer
2198,25,4,2745,3,1,2,312,Low Value,Late Bloomer
2199,24,4,2644,3,1,2,312,Low Value,Late Bloomer
2200,79,3,1588,2,1,1,211,Low Value,Almost Lost Customer
2201,30,8,6291,3,4,4,344,High Value,Potential Customer
2202,58,10,5090,2,4,4,244,Mid Value,Losing Customer
2203,49,5,3469,2,2,3,223,Mid Value,High Risk Customer
2204,17,8,3346,4,4,3,443,High Value,Very Loyal
2205,100,4,1781,1,1,1,111,Low Value,Lost Customer
2206,58,4,1464,2,1,1,211,Low Value,Almost Lost Customer
2207,74,6,3604,2,2,3,223,Mid Value,High Risk Customer
2208,114,6,2177,1,2,2,122,Low Value,Evasive Customer
2209,265,1,445,1,1,1,111,Low Value,Lost Customer
2210,27,9,4888,3,4,4,344,High Value,Potential Customer
2211,111,3,753,1,1,1,111,Low Value,Lost Customer
2212,41,6,2722,3,2,2,322,Mid Value,Late Bloomer
2213,15,5,4212,4,2,4,424,Mid Value,Becoming Loyal
2214,27,5,2328,3,2,2,322,Mid Value,Late Bloomer
2215,19,2,327,3,1,1,311,Low Value,Losing Customer
2216,74,3,1644,2,1,1,211,Low Value,Almost Lost Customer
2217,22,8,3905,3,4,3,343,High Value,Potential Customer
2218,21,3,2743,3,1,2,312,Low Value,Late Bloomer
2219,61,5,3493,2,2,3,223,Mid Value,High Risk Customer
2220,85,4,2129,2,1,2,212,Low Value,Almost Lost Customer
2221,94,8,4651,1,4,4,144,Low Value,Almost Lost Customer
2222,59,6,3821,2,2,3,223,Mid Value,High Risk Customer
2223,54,7,3538,2,3,3,233,Mid Value,Losing Customer
2224,287,3,1041,1,1,1,111,Low Value,Lost Customer
2225,208,3,3512,1,1,3,113,Low Value,Evasive Customer
2226,49,8,3121,2,4,3,243,Mid Value,Losing Customer
2227,40,5,2168,3,2,2,322,Mid Value,Late Bloomer
2228,168,4,1425,1,1,1,111,Low Value,Lost Customer
2229,21,4,2114,3,1,2,312,Low Value,Late Bloomer
2230,44,8,3263,3,4,3,343,High Value,Potential Customer
2231,64,3,2685,2,1,2,212,Low Value,Almost Lost Customer
2232,59,6,2198,2,2,2,222,Mid Value,High Risk Customer
2233,63,7,2332,2,3,2,232,Mid Value,Losing Customer
2234,57,7,1719,2,3,1,231,Mid Value,Losing Customer
2235,80,6,3649,2,2,3,223,Mid Value,High Risk Customer
2236,1,3,2123,4,1,2,412,Low Value,Recent Customer
2237,38,7,2501,3,3,2,332,Mid Value,Potential Customer
2238,141,3,2411,1,1,2,112,Low Value,Evasive Customer
2239,32,2,736,3,1,1,311,Low Value,Losing Customer
2240,31,12,6128,3,4,4,344,High Value,Potential Customer
2241,17,4,1454,4,1,1,411,Low Value,Recent Customer
2242,170,3,898,1,1,1,111,Low Value,Lost Customer
2243,183,3,1115,1,1,1,111,Low Value,Lost Customer
2244,63,5,1796,2,2,1,221,Mid Value,High Risk Customer
2245,74,7,3320,2,3,3,233,Mid Value,Losing Customer
2246,99,4,2217,1,1,2,112,Low Value,Evasive Customer
2247,29,7,4957,3,3,4,334,High Value,Potential Customer
2248,51,8,3914,2,4,3,243,Mid Value,Losing Customer
2249,112,5,2057,1,2,2,122,Low Value,Evasive Customer
2250,124,3,1074,1,1,1,111,Low Value,Lost Customer
2251,15,7,2338,4,3,2,432,Mid Value,Becoming Loyal
2252,130,5,1866,1,2,2,122,Low Value,Evasive Customer
2253,84,6,1783,2,2,1,221,Mid Value,High Risk Customer
2254,3,6,2318,4,2,2,422,Mid Value,Becoming Loyal
2255,143,3,1458,1,1,1,111,Low Value,Lost Customer
2256,169,3,1461,1,1,1,111,Low Value,Lost Customer
2257,64,5,4193,2,2,4,224,Mid Value,High Risk Customer
2258,52,7,3957,2,3,3,233,Mid Value,Losing Customer
2259,161,4,2600,1,1,2,112,Low Value,Evasive Customer
2260,17,6,5378,4,2,4,424,Mid Value,Becoming Loyal
2261,35,4,1465,3,1,1,311,Low Value,Losing Customer
2262,75,4,1502,2,1,1,211,Low Value,Almost Lost Customer
2263,35,5,3371,3,2,3,323,Mid Value,Late Bloomer
2264,153,6,2557,1,2,2,122,Low Value,Evasive Customer
2265,95,3,1988,1,1,2,112,Low Value,Evasive Customer
2266,29,10,4169,3,4,3,343,High Value,Potential Customer
2267,99,5,1799,1,2,1,121,Low Value,Evasive Customer
2268,35,8,4473,3,4,4,344,High Value,Potential Customer
2269,47,7,5404,2,3,4,234,Mid Value,Losing Customer
2270,129,5,5154,1,2,4,124,Low Value,Evasive Customer
2271,177,1,1305,1,1,1,111,Low Value,Lost Customer
2272,104,6,3344,1,2,3,123,Low Value,Evasive Customer
2273,26,10,2795,3,4,2,342,Mid Value,Potential Customer
2274,55,2,35,2,1,1,211,Low Value,Almost Lost Customer
2275,121,6,5688,1,2,4,124,Low Value,Evasive Customer
2276,10,4,2304,4,1,2,412,Low Value,Recent Customer
2277,36,4,2713,3,1,2,312,Low Value,Late Bloomer
2278,34,5,279,3,2,1,321,Mid Value,Late Bloomer
2279,35,8,4008,3,4,3,343,High Value,Potential Customer
2280,24,5,1702,3,2,1,321,Mid Value,Late Bloomer
2281,38,7,4075,3,3,3,333,High Value,Potential Customer
2282,14,6,3131,4,2,3,423,Mid Value,Becoming Loyal
2283,30,7,4474,3,3,4,334,High Value,Potential Customer
2284,34,7,4735,3,3,4,334,High Value,Potential Customer
2285,39,7,1796,3,3,1,331,Mid Value,Potential Customer
2286,49,5,2878,2,2,3,223,Mid Value,High Risk Customer
2287,159,2,273,1,1,1,111,Low Value,Lost Customer
2288,29,6,4438,3,2,4,324,Mid Value,Potential Customer
2289,59,5,3855,2,2,3,223,Mid Value,High Risk Customer
2290,72,6,5235,2,2,4,224,Mid Value,High Risk Customer
2291,107,1,198,1,1,1,111,Low Value,Lost Customer
